contract,sample_id,planet,measure,jhora_value_virupa,pyjhora_value_virupa,signed_delta_virupa,absolute_delta_virupa,tolerance_virupa,pass_fail,jhora_evidence_path,jhora_evidence_sha256,pyjhora_source,notes
GANN_JHORA_PYJHORA_COMPARISON_V1,case_8_event_start,SUN,sthana,174.200000000,174.210000000,-0.010000000,0.010000000,0.5,pass,status\evidence\jhora_shadbala_20260723\case_8_event_start_shadbala_breakup_locked.jpg,CC3008068069F93EDBB85C66764B379A7CCE20FF2838A877CCBE1EC4ABBA44F2,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_43_event_start,MERCURY,chesta,50.520000000,50.490000000,0.030000000,0.030000000,0.5,pass,status\evidence\jhora_shadbala_20260723\case_43_event_start_shadbala_breakup_locked.jpg,592F520E46DBDE9A7896E4498980BE98ED24A3662755AAA6491672851281008D,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_43_event_start,MERCURY,naisargika,25.700000000,25.710000000,-0.010000000,0.010000000,0.5,pass,status\evidence\jhora_shadbala_20260723\case_43_event_start_shadbala_breakup_locked.jpg,592F520E46DBDE9A7896E4498980BE98ED24A3662755AAA6491672851281008D,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_43_event_start,MERCURY,drik,-8.710000000,-0.830000000,-7.880000000,7.880000000,0.5,fail,status\evidence\jhora_shadbala_20260723\case_43_event_start_shadbala_breakup_locked.jpg,592F520E46DBDE9A7896E4498980BE98ED24A3662755AAA6491672851281008D,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_43_event_start,MERCURY,total,401.350000000,334.780000000,66.570000000,66.570000000,0.5,fail,status\evidence\jhora_shadbala_20260723\case_43_event_start_shadbala_summary_locked.jpg,FF3C57C5B8351C0C949DF2AA3C8CD418BD443EF0A0FCF36F5EBEFF25099B82B5,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_43_event_start,JUPITER,sthana,211.220000000,211.220000000,0.000000000,0.000000000,0.5,pass,status\evidence\jhora_shadbala_20260723\case_43_event_start_shadbala_breakup_locked.jpg,592F520E46DBDE9A7896E4498980BE98ED24A3662755AAA6491672851281008D,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_43_event_start,JUPITER,kaala,177.930000000,207.940000000,-30.010000000,30.010000000,0.5,fail,status\evidence\jhora_shadbala_20260723\case_43_event_start_shadbala_breakup_locked.jpg,592F520E46DBDE9A7896E4498980BE98ED24A3662755AAA6491672851281008D,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_43_event_start,JUPITER,dig,43.330000000,43.330000000,0.000000000,0.000000000,0.5,pass,status\evidence\jhora_shadbala_20260723\case_43_event_start_shadbala_breakup_locked.jpg,592F520E46DBDE9A7896E4498980BE98ED24A3662755AAA6491672851281008D,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_43_event_start,JUPITER,chesta,22.610000000,97.340000000,-74.730000000,74.730000000,0.5,fail,status\evidence\jhora_shadbala_20260723\case_43_event_start_shadbala_breakup_locked.jpg,592F520E46DBDE9A7896E4498980BE98ED24A3662755AAA6491672851281008D,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_43_event_start,JUPITER,naisargika,34.280000000,34.290000000,-0.010000000,0.010000000,0.5,pass,status\evidence\jhora_shadbala_20260723\case_43_event_start_shadbala_breakup_locked.jpg,592F520E46DBDE9A7896E4498980BE98ED24A3662755AAA6491672851281008D,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_43_event_start,JUPITER,drik,-16.300000000,-24.400000000,8.100000000,8.100000000,0.5,fail,status\evidence\jhora_shadbala_20260723\case_43_event_start_shadbala_breakup_locked.jpg,592F520E46DBDE9A7896E4498980BE98ED24A3662755AAA6491672851281008D,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_43_event_start,JUPITER,total,473.070000000,569.720000000,-96.650000000,96.650000000,0.5,fail,status\evidence\jhora_shadbala_20260723\case_43_event_start_shadbala_summary_locked.jpg,FF3C57C5B8351C0C949DF2AA3C8CD418BD443EF0A0FCF36F5EBEFF25099B82B5,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_43_event_start,VENUS,sthana,162.810000000,162.810000000,0.000000000,0.000000000,0.5,pass,status\evidence\jhora_shadbala_20260723\case_43_event_start_shadbala_breakup_locked.jpg,592F520E46DBDE9A7896E4498980BE98ED24A3662755AAA6491672851281008D,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_43_event_start,VENUS,kaala,222.160000000,196.250000000,25.910000000,25.910000000,0.5,fail,status\evidence\jhora_shadbala_20260723\case_43_event_start_shadbala_breakup_locked.jpg,592F520E46DBDE9A7896E4498980BE98ED24A3662755AAA6491672851281008D,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_43_event_start,VENUS,dig,19.970000000,23.520000000,-3.550000000,3.550000000,0.5,fail,status\evidence\jhora_shadbala_20260723\case_43_event_start_shadbala_breakup_locked.jpg,592F520E46DBDE9A7896E4498980BE98ED24A3662755AAA6491672851281008D,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_43_event_start,VENUS,chesta,53.600000000,53.530000000,0.070000000,0.070000000,0.5,pass,status\evidence\jhora_shadbala_20260723\case_43_event_start_shadbala_breakup_locked.jpg,592F520E46DBDE9A7896E4498980BE98ED24A3662755AAA6491672851281008D,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_43_event_start,VENUS,naisargika,42.850000000,42.860000000,-0.010000000,0.010000000,0.5,pass,status\evidence\jhora_shadbala_20260723\case_43_event_start_shadbala_breakup_locked.jpg,592F520E46DBDE9A7896E4498980BE98ED24A3662755AAA6491672851281008D,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_43_event_start,VENUS,drik,-8.840000000,-0.690000000,-8.150000000,8.150000000,0.5,fail,status\evidence\jhora_shadbala_20260723\case_43_event_start_shadbala_breakup_locked.jpg,592F520E46DBDE9A7896E4498980BE98ED24A3662755AAA6491672851281008D,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_43_event_start,VENUS,total,492.550000000,478.280000000,14.270000000,14.270000000,0.5,fail,status\evidence\jhora_shadbala_20260723\case_43_event_start_shadbala_summary_locked.jpg,FF3C57C5B8351C0C949DF2AA3C8CD418BD443EF0A0FCF36F5EBEFF25099B82B5,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_43_event_start,SATURN,sthana,105.980000000,105.970000000,0.010000000,0.010000000,0.5,pass,status\evidence\jhora_shadbala_20260723\case_43_event_start_shadbala_breakup_locked.jpg,592F520E46DBDE9A7896E4498980BE98ED24A3662755AAA6491672851281008D,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_43_event_start,SATURN,kaala,93.590000000,63.780000000,29.810000000,29.810000000,0.5,fail,status\evidence\jhora_shadbala_20260723\case_43_event_start_shadbala_breakup_locked.jpg,592F520E46DBDE9A7896E4498980BE98ED24A3662755AAA6491672851281008D,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_43_event_start,SATURN,dig,10.530000000,10.530000000,0.000000000,0.000000000,0.5,pass,status\evidence\jhora_shadbala_20260723\case_43_event_start_shadbala_breakup_locked.jpg,592F520E46DBDE9A7896E4498980BE98ED24A3662755AAA6491672851281008D,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_43_event_start,SATURN,chesta,5.280000000,5.240000000,0.040000000,0.040000000,0.5,pass,status\evidence\jhora_shadbala_20260723\case_43_event_start_shadbala_breakup_locked.jpg,592F520E46DBDE9A7896E4498980BE98ED24A3662755AAA6491672851281008D,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_43_event_start,SATURN,naisargika,8.570000000,8.570000000,0.000000000,0.000000000,0.5,pass,status\evidence\jhora_shadbala_20260723\case_43_event_start_shadbala_breakup_locked.jpg,592F520E46DBDE9A7896E4498980BE98ED24A3662755AAA6491672851281008D,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_43_event_start,SATURN,drik,-9.030000000,-0.500000000,-8.530000000,8.530000000,0.5,fail,status\evidence\jhora_shadbala_20260723\case_43_event_start_shadbala_breakup_locked.jpg,592F520E46DBDE9A7896E4498980BE98ED24A3662755AAA6491672851281008D,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_43_event_start,SATURN,total,214.920000000,292.530000000,-77.610000000,77.610000000,0.5,fail,status\evidence\jhora_shadbala_20260723\case_43_event_start_shadbala_summary_locked.jpg,FF3C57C5B8351C0C949DF2AA3C8CD418BD443EF0A0FCF36F5EBEFF25099B82B5,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_103_event_start,SUN,sthana,150.050000000,150.050000000,0.000000000,0.000000000,0.5,pass,status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_breakup_locked.jpg,05E292BC8D1B42B9277C28997801AE615F399BBAF8FD55DD4FFD0548A4F9AE37,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_103_event_start,SUN,kaala,130.400000000,124.470000000,5.930000000,5.930000000,0.5,fail,status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_breakup_locked.jpg,05E292BC8D1B42B9277C28997801AE615F399BBAF8FD55DD4FFD0548A4F9AE37,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_103_event_start,SUN,dig,10.750000000,11.120000000,-0.370000000,0.370000000,0.5,pass,status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_breakup_locked.jpg,05E292BC8D1B42B9277C28997801AE615F399BBAF8FD55DD4FFD0548A4F9AE37,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_103_event_start,SUN,chesta,48.450000000,0.000000000,48.450000000,48.450000000,0.5,fail,status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_breakup_locked.jpg,05E292BC8D1B42B9277C28997801AE615F399BBAF8FD55DD4FFD0548A4F9AE37,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_103_event_start,SUN,naisargika,60.000000000,60.000000000,0.000000000,0.000000000,0.5,pass,status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_breakup_locked.jpg,05E292BC8D1B42B9277C28997801AE615F399BBAF8FD55DD4FFD0548A4F9AE37,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_103_event_start,SUN,drik,-12.450000000,-4.430000000,-8.020000000,8.020000000,0.5,fail,status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_breakup_locked.jpg,05E292BC8D1B42B9277C28997801AE615F399BBAF8FD55DD4FFD0548A4F9AE37,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_103_event_start,SUN,total,338.760000000,341.210000000,-2.450000000,2.450000000,0.5,fail,status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_summary_locked.jpg,065FB8C8583B0047605A5D3DF7473B8B9DB982511FD934B1B2CCC78CB18C69B6,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_103_event_start,MOON,sthana,160.910000000,160.910000000,0.000000000,0.000000000,0.5,pass,status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_breakup_locked.jpg,05E292BC8D1B42B9277C28997801AE615F399BBAF8FD55DD4FFD0548A4F9AE37,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_103_event_start,MOON,kaala,221.910000000,145.870000000,76.040000000,76.040000000,0.5,fail,status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_breakup_locked.jpg,05E292BC8D1B42B9277C28997801AE615F399BBAF8FD55DD4FFD0548A4F9AE37,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_103_event_start,MOON,dig,0.380000000,0.010000000,0.370000000,0.370000000,0.5,pass,status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_breakup_locked.jpg,05E292BC8D1B42B9277C28997801AE615F399BBAF8FD55DD4FFD0548A4F9AE37,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_103_event_start,MOON,chesta,48.870000000,0.000000000,48.870000000,48.870000000,0.5,fail,status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_breakup_locked.jpg,05E292BC8D1B42B9277C28997801AE615F399BBAF8FD55DD4FFD0548A4F9AE37,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_103_event_start,MOON,naisargika,51.430000000,51.430000000,0.000000000,0.000000000,0.5,pass,status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_breakup_locked.jpg,05E292BC8D1B42B9277C28997801AE615F399BBAF8FD55DD4FFD0548A4F9AE37,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
