contract,sample_id,planet,measure,jhora_value_virupa,local_value_virupa,pyjhora_value_virupa,jhora_minus_local_virupa,jhora_minus_pyjhora_virupa,local_absolute_delta_virupa,pyjhora_absolute_delta_virupa,local_pass_fail,pyjhora_pass_fail,nearest_profile,tolerance_virupa,jhora_source,pyjhora_source
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_103_event_start,JUPITER,abda,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,pass,pass,tie,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=A7570C532230A244CCC96BD73C9782E188A1C3B64AB899032064080F61E866E0; screenshot_sha256=BDDD318EAF738D26069BBDFB75783824D094B4E59F17FDC28E41A36ABECA66F1,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_43_event_start,MOON,total,111.310000000,113.723648745,331.600000000,-2.413648745,-220.290000000,2.413648745,220.290000000,fail,fail,local,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=2F2C6430E5A9DA460DF69361316521E69F200C851532EB1EB12A310D5BD0E573; screenshot_sha256=F48BE9165668C334FF4C81FEAA433ED38A0406A43628C043F28AAA20A9D66D03,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_43_event_start,MOON,tribhaga,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,pass,pass,tie,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=2F2C6430E5A9DA460DF69361316521E69F200C851532EB1EB12A310D5BD0E573; screenshot_sha256=F48BE9165668C334FF4C81FEAA433ED38A0406A43628C043F28AAA20A9D66D03,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_43_event_start,MOON,vara,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,pass,pass,tie,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=2F2C6430E5A9DA460DF69361316521E69F200C851532EB1EB12A310D5BD0E573; screenshot_sha256=F48BE9165668C334FF4C81FEAA433ED38A0406A43628C043F28AAA20A9D66D03,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_43_event_start,MOON,yuddha,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,pass,pass,tie,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=2F2C6430E5A9DA460DF69361316521E69F200C851532EB1EB12A310D5BD0E573; screenshot_sha256=F48BE9165668C334FF4C81FEAA433ED38A0406A43628C043F28AAA20A9D66D03,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_43_event_start,SATURN,abda,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,pass,pass,tie,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=2F2C6430E5A9DA460DF69361316521E69F200C851532EB1EB12A310D5BD0E573; screenshot_sha256=F48BE9165668C334FF4C81FEAA433ED38A0406A43628C043F28AAA20A9D66D03,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_43_event_start,SATURN,ayana,32.480000000,34.905166849,32.610000000,-2.425166849,-0.130000000,2.425166849,0.130000000,fail,pass,pyjhora,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=2F2C6430E5A9DA460DF69361316521E69F200C851532EB1EB12A310D5BD0E573; screenshot_sha256=F48BE9165668C334FF4C81FEAA433ED38A0406A43628C043F28AAA20A9D66D03,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_43_event_start,SATURN,hora,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,pass,pass,tie,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=2F2C6430E5A9DA460DF69361316521E69F200C851532EB1EB12A310D5BD0E573; screenshot_sha256=F48BE9165668C334FF4C81FEAA433ED38A0406A43628C043F28AAA20A9D66D03,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_43_event_start,SATURN,masa,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,pass,pass,tie,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=2F2C6430E5A9DA460DF69361316521E69F200C851532EB1EB12A310D5BD0E573; screenshot_sha256=F48BE9165668C334FF4C81FEAA433ED38A0406A43628C043F28AAA20A9D66D03,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_43_event_start,SATURN,nathonnatha,25.970000000,28.449900000,66.310000000,-2.479900000,-40.340000000,2.479900000,40.340000000,fail,fail,local,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=2F2C6430E5A9DA460DF69361316521E69F200C851532EB1EB12A310D5BD0E573; screenshot_sha256=F48BE9165668C334FF4C81FEAA433ED38A0406A43628C043F28AAA20A9D66D03,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_43_event_start,SATURN,paksha,35.140000000,35.136874373,-35.140000000,0.003125627,70.280000000,0.003125627,70.280000000,pass,fail,local,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=2F2C6430E5A9DA460DF69361316521E69F200C851532EB1EB12A310D5BD0E573; screenshot_sha256=F48BE9165668C334FF4C81FEAA433ED38A0406A43628C043F28AAA20A9D66D03,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_43_event_start,SATURN,total,93.590000000,98.491941222,63.780000000,-4.901941222,29.810000000,4.901941222,29.810000000,fail,fail,local,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=2F2C6430E5A9DA460DF69361316521E69F200C851532EB1EB12A310D5BD0E573; screenshot_sha256=F48BE9165668C334FF4C81FEAA433ED38A0406A43628C043F28AAA20A9D66D03,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_43_event_start,SATURN,tribhaga,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,pass,pass,tie,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=2F2C6430E5A9DA460DF69361316521E69F200C851532EB1EB12A310D5BD0E573; screenshot_sha256=F48BE9165668C334FF4C81FEAA433ED38A0406A43628C043F28AAA20A9D66D03,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_43_event_start,SATURN,vara,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,pass,pass,tie,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=2F2C6430E5A9DA460DF69361316521E69F200C851532EB1EB12A310D5BD0E573; screenshot_sha256=F48BE9165668C334FF4C81FEAA433ED38A0406A43628C043F28AAA20A9D66D03,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_43_event_start,SATURN,yuddha,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,pass,pass,tie,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=2F2C6430E5A9DA460DF69361316521E69F200C851532EB1EB12A310D5BD0E573; screenshot_sha256=F48BE9165668C334FF4C81FEAA433ED38A0406A43628C043F28AAA20A9D66D03,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_43_event_start,SUN,abda,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,pass,pass,tie,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=2F2C6430E5A9DA460DF69361316521E69F200C851532EB1EB12A310D5BD0E573; screenshot_sha256=F48BE9165668C334FF4C81FEAA433ED38A0406A43628C043F28AAA20A9D66D03,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_43_event_start,SUN,ayana,74.670000000,74.476989823,45.540000000,0.193010177,29.130000000,0.193010177,29.130000000,pass,fail,local,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=2F2C6430E5A9DA460DF69361316521E69F200C851532EB1EB12A310D5BD0E573; screenshot_sha256=F48BE9165668C334FF4C81FEAA433ED38A0406A43628C043F28AAA20A9D66D03,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_43_event_start,SUN,hora,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,pass,pass,tie,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=2F2C6430E5A9DA460DF69361316521E69F200C851532EB1EB12A310D5BD0E573; screenshot_sha256=F48BE9165668C334FF4C81FEAA433ED38A0406A43628C043F28AAA20A9D66D03,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_43_event_start,SUN,masa,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,pass,pass,tie,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=2F2C6430E5A9DA460DF69361316521E69F200C851532EB1EB12A310D5BD0E573; screenshot_sha256=F48BE9165668C334FF4C81FEAA433ED38A0406A43628C043F28AAA20A9D66D03,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_43_event_start,SUN,nathonnatha,34.030000000,31.550100000,-6.310000000,2.479900000,40.340000000,2.479900000,40.340000000,fail,fail,local,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=2F2C6430E5A9DA460DF69361316521E69F200C851532EB1EB12A310D5BD0E573; screenshot_sha256=F48BE9165668C334FF4C81FEAA433ED38A0406A43628C043F28AAA20A9D66D03,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_43_event_start,SUN,paksha,35.140000000,35.136874373,-35.140000000,0.003125627,70.280000000,0.003125627,70.280000000,pass,fail,local,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=2F2C6430E5A9DA460DF69361316521E69F200C851532EB1EB12A310D5BD0E573; screenshot_sha256=F48BE9165668C334FF4C81FEAA433ED38A0406A43628C043F28AAA20A9D66D03,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_43_event_start,SUN,total,143.830000000,141.163964196,4.090000000,2.666035804,139.740000000,2.666035804,139.740000000,fail,fail,local,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=2F2C6430E5A9DA460DF69361316521E69F200C851532EB1EB12A310D5BD0E573; screenshot_sha256=F48BE9165668C334FF4C81FEAA433ED38A0406A43628C043F28AAA20A9D66D03,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_43_event_start,SUN,tribhaga,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,pass,pass,tie,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=2F2C6430E5A9DA460DF69361316521E69F200C851532EB1EB12A310D5BD0E573; screenshot_sha256=F48BE9165668C334FF4C81FEAA433ED38A0406A43628C043F28AAA20A9D66D03,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_43_event_start,SUN,vara,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,pass,pass,tie,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=2F2C6430E5A9DA460DF69361316521E69F200C851532EB1EB12A310D5BD0E573; screenshot_sha256=F48BE9165668C334FF4C81FEAA433ED38A0406A43628C043F28AAA20A9D66D03,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_43_event_start,SUN,yuddha,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,pass,pass,tie,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=2F2C6430E5A9DA460DF69361316521E69F200C851532EB1EB12A310D5BD0E573; screenshot_sha256=F48BE9165668C334FF4C81FEAA433ED38A0406A43628C043F28AAA20A9D66D03,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_43_event_start,VENUS,abda,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,pass,pass,tie,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=2F2C6430E5A9DA460DF69361316521E69F200C851532EB1EB12A310D5BD0E573; screenshot_sha256=F48BE9165668C334FF4C81FEAA433ED38A0406A43628C043F28AAA20A9D66D03,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_43_event_start,VENUS,ayana,28.270000000,35.963135728,28.140000000,-7.693135728,0.130000000,7.693135728,0.130000000,fail,pass,pyjhora,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=2F2C6430E5A9DA460DF69361316521E69F200C851532EB1EB12A310D5BD0E573; screenshot_sha256=F48BE9165668C334FF4C81FEAA433ED38A0406A43628C043F28AAA20A9D66D03,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_43_event_start,VENUS,hora,60.000000000,60.000000000,0.000000000,0.000000000,60.000000000,0.000000000,60.000000000,pass,fail,local,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=2F2C6430E5A9DA460DF69361316521E69F200C851532EB1EB12A310D5BD0E573; screenshot_sha256=F48BE9165668C334FF4C81FEAA433ED38A0406A43628C043F28AAA20A9D66D03,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_43_event_start,VENUS,masa,30.000000000,30.000000000,30.000000000,0.000000000,0.000000000,0.000000000,0.000000000,pass,pass,tie,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=2F2C6430E5A9DA460DF69361316521E69F200C851532EB1EB12A310D5BD0E573; screenshot_sha256=F48BE9165668C334FF4C81FEAA433ED38A0406A43628C043F28AAA20A9D66D03,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_43_event_start,VENUS,nathonnatha,34.030000000,31.550100000,-6.310000000,2.479900000,40.340000000,2.479900000,40.340000000,fail,fail,local,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=2F2C6430E5A9DA460DF69361316521E69F200C851532EB1EB12A310D5BD0E573; screenshot_sha256=F48BE9165668C334FF4C81FEAA433ED38A0406A43628C043F28AAA20A9D66D03,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_43_event_start,VENUS,paksha,24.860000000,24.863125627,95.140000000,-0.003125627,-70.280000000,0.003125627,70.280000000,pass,fail,local,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=2F2C6430E5A9DA460DF69361316521E69F200C851532EB1EB12A310D5BD0E573; screenshot_sha256=F48BE9165668C334FF4C81FEAA433ED38A0406A43628C043F28AAA20A9D66D03,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_43_event_start,VENUS,total,222.160000000,227.376361356,196.250000000,-5.216361356,25.910000000,5.216361356,25.910000000,fail,fail,local,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=2F2C6430E5A9DA460DF69361316521E69F200C851532EB1EB12A310D5BD0E573; screenshot_sha256=F48BE9165668C334FF4C81FEAA433ED38A0406A43628C043F28AAA20A9D66D03,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_43_event_start,VENUS,tribhaga,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,pass,pass,tie,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=2F2C6430E5A9DA460DF69361316521E69F200C851532EB1EB12A310D5BD0E573; screenshot_sha256=F48BE9165668C334FF4C81FEAA433ED38A0406A43628C043F28AAA20A9D66D03,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_43_event_start,VENUS,vara,45.000000000,45.000000000,45.000000000,0.000000000,0.000000000,0.000000000,0.000000000,pass,pass,tie,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=2F2C6430E5A9DA460DF69361316521E69F200C851532EB1EB12A310D5BD0E573; screenshot_sha256=F48BE9165668C334FF4C81FEAA433ED38A0406A43628C043F28AAA20A9D66D03,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_43_event_start,VENUS,yuddha,0.000000000,0.000000000,4.280000000,0.000000000,-4.280000000,0.000000000,4.280000000,pass,fail,local,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=2F2C6430E5A9DA460DF69361316521E69F200C851532EB1EB12A310D5BD0E573; screenshot_sha256=F48BE9165668C334FF4C81FEAA433ED38A0406A43628C043F28AAA20A9D66D03,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
